22|KEJADIAN 32:13|Lalu bermalamlah ia di sana pada malam itu. Kemudian diambilnyalah dari apa yang ada padanya suatu persembahan untuk Esau, kakaknya,
23|KEJADIAN 32:21|Jadi persembahan itu diantarkan lebih dahulu, tetapi ia sendiri bermalam pada malam itu di tempat perkemahannya.
24|KEJADIAN 35:22|Ketika Israel diam di negeri ini, terjadilah bahwa Ruben sampai tidur dengan Bilha, gundik ayahnya, dan kedengaranlah hal itu kepada Israel. Adapun anak-anak lelaki Yakub dua belas orang jumlahnya.
25|KEJADIAN 39:7|Selang beberapa waktu isteri tuannya memandang Yusuf dengan berahi, lalu katanya: “Marilah tidur dengan aku.”
26|KEJADIAN 39:10|Walaupun dari hari ke hari perempuan itu membujuk Yusuf, Yusuf tidak mendengarkan bujukannya itu untuk tidur di sisinya dan bersetubuh dengan dia.
27|KEJADIAN 41:5|Setelah itu tertidur pulalah ia dan bermimpi kedua kalinya: Tampak timbul dari satu tangkai tujuh bulir gandum yang bernas dan baik.
28|KEJADIAN 41:11|Pada satu malam juga kami bermimpi, aku dan kepala juru roti itu; masing-masing mempunyai mimpi dengan artinya sendiri.
29|KEJADIAN 42:27|Ketika seorang membuka karungnya untuk memberi makan keledainya di tempat bermalam, dilihatnyalah uangnya ada di dalam mulut karungnya.
30|KEJADIAN 43:21|tetapi ketika kami sampai ke tempat bermalam dan membuka karung kami, tampaklah uang kami masing-masing dengan tidak kurang jumlahnya ada di dalam mulut karung. Tetapi sekarang kami membawanya kembali.
31|KEJADIAN 46:2|Berfirmanlah Allah kepada Israel dalam penglihatan waktu malam: “Yakub, Yakub!” Sahutnya: “Ya, Tuhan.”
32|KEJADIAN 47:31|Kemudian kata Yakub: “Bersumpahlah kepadaku.” Maka Yusuf pun bersumpah kepadanya. Lalu sujudlah Israel di sebelah kepala tempat tidurnya.
33|KEJADIAN 49:4|Engkau yang membual sebagai air, tidak lagi engkau yang terutama, sebab engkau telah menaiki tempat tidur ayahmu; waktu itu engkau telah melanggar kesuciannya. Dia telah menaiki petiduranku!
34|KEJADIAN 49:33|ⓓ Setelah Yakub selesai berpesan kepada anak-anaknya, ditariknyalah kakinya ke atas tempat berbaring dan meninggallah ia, maka ia dikumpulkan kepada kaum leluhurnya.
35|KELUARAN 4:24|Tetapi di tengah jalan, di suatu tempat bermalam, TUHAN bertemu dengan Musa dan berikhtiar untuk membunuhnya.
36|KELUARAN 12:8|Dagingnya harus dimakan mereka pada malam itu juga; yang dipanggang mereka harus makan dengan roti yang tidak beragi beserta sayur pahit.
37|KELUARAN 12:12|Sebab pada malam ini Aku akan menjalani tanah Mesir, dan semua anak sulung, dari anak manusia sampai anak binatang, akan Kubunuh, dan kepada semua allah di Mesir akan Kujatuhkan hukuman, Akulah, TUHAN.
38|KELUARAN 12:42|Malam itulah malam berjaga-jaga bagi TUHAN, untuk membawa mereka keluar dari tanah Mesir. Dan itulah juga malam berjaga-jaga bagi semua orang Israel, turun-temurun, untuk kemuliaan TUHAN.
39|KELUARAN 13:21|TUHAN berjalan di depan mereka, pada siang hari dalam tiang awan untuk menuntun mereka di jalan, dan pada waktu malam dalam tiang api untuk menerangi mereka, sehingga mereka dapat berjalan siang dan malam.
40|KELUARAN 13:22|Dengan tidak beralih tiang awan itu tetap ada pada siang hari dan tiang api pada waktu malam di depan bangsa itu.
41|KELUARAN 14:21|Lalu Musa mengulurkan tangannya ke atas laut, dan semalam-malaman itu TUHAN menguakkan air laut dengan perantaraan angin timur yang keras, membuat laut itu menjadi tanah kering; maka terbelahlah air itu.
42|KELUARAN 16:30|Lalu beristirahatlah bangsa itu pada hari ketujuh.
43|KELUARAN 21:18|Apabila ada orang bertengkar dan yang seorang memukul yang lain dengan batu atau dengan tinjunya, sehingga yang lain itu memang tidak mati, tetapi terpaksa berbaring di tempat tidur,
44|KELUARAN 21:30|Jika dibebankan kepadanya uang pendamaian, maka haruslah dibayarnya segala yang dibebankan kepadanya itu sebagai tebusan nyawanya.
45|KELUARAN 22:16|ⓐ Apabila seseorang membujuk seorang anak perawan yang belum bertunangan, dan tidur dengan dia, maka haruslah ia mengambilnya menjadi isterinya dengan membayar mas kawin.
46|KELUARAN 22:19|ⓒ Siapa pun yang tidur dengan seekor binatang, pastilah ia dihukum mati.
47|KELUARAN 22:27|sebab hanya itu saja penutup tubuhnya, itulah pemalut kulitnya — pakai apakah ia pergi tidur? Maka apabila ia berseru-seru kepada-Ku, Aku akan mendengarkannya, sebab Aku ini pengasih.”
48|KELUARAN 24:18|ⓑ Masuklah Musa ke tengah-tengah awan itu dengan mendaki gunung itu. Lalu tinggallah ia di atas gunung itu empat puluh hari dan empat puluh malam lamanya.
49|KELUARAN 25:17|Juga engkau harus membuat tutup pendamaian dari emas murni, dua setengah hasta panjangnya dan satu setengah hasta lebarnya.
50|KELUARAN 25:18|Dan haruslah kaubuat dua kerub dari emas, kaubuatlah itu dari emas tempaan, pada kedua ujung tutup pendamaian itu.
51|KELUARAN 25:19|Buatlah satu kerub pada ujung sebelah sini dan satu kerub pada ujung sebelah sana; seiras dengan tutup pendamaian itu kamu buatlah kerub itu di atas kedua ujungnya.
52|KELUARAN 25:21|Haruslah kauletakkan tutup pendamaian itu di atas tabut dan dalam tabut itu engkau harus menaruh loh hukum, yang akan Kuberikan kepadamu.
53|KELUARAN 26:34|Tutup pendamaian itu haruslah kauletakkan di atas tabut hukum di dalam tempat maha kudus.
54|KELUARAN 29:33|Haruslah mereka memakan semuanya itu yang dipakai untuk mengadakan pendamaian pada waktu mereka ditahbiskan dan dikuduskan, tetapi orang awam janganlah memakannya, sebab persembahan kudus semuanya itu.
55|KELUARAN 29:37|Tujuh hari lamanya haruslah engkau mengadakan pendamaian bagi mezbah itu; haruslah engkau menguduskannya, maka mezbah itu akan menjadi maha kudus; setiap orang yang kena kepada mezbah itu akan menjadi kudus.”
56|KELUARAN 30:6|Haruslah kautaruh tempat pembakaran itu di depan tabir penutup tabut hukum, di depan tutup pendamaian yang di atas loh hukum, di mana Aku akan bertemu dengan engkau.
57|KELUARAN 31:7|Kemah Pertemuan, tabut untuk hukum, tutup pendamaian yang terletak di atasnya, dan segala perabotan kemah itu,
58|KELUARAN 31:17|ⓒ Antara Aku dan orang Israel maka inilah suatu peringatan untuk selama-lamanya, sebab enam hari lamanya TUHAN menjadikan langit dan bumi, dan pada hari yang ketujuh Ia berhenti bekerja untuk beristirahat.”
59|KELUARAN 34:28|Dan Musa ada di sana bersama-sama dengan TUHAN empat puluh hari empat puluh malam lamanya, tidak makan roti dan tidak minum air, dan ia menuliskan pada loh itu segala perkataan perjanjian, yakni Kesepuluh Firman.
60|KELUARAN 35:12|tabut dengan kayu pengusungnya, tutup pendamaian dan tabir penudung;
61|KELUARAN 37:6|Dibuatnyalah tutup pendamaian dari emas murni, dua setengah hasta panjangnya dan satu setengah hasta lebarnya.
62|KELUARAN 37:7|Dibuatnyalah dua kerub dari emas, dari emas tempaan dibuatnya itu, pada kedua ujung tutup pendamaian itu,
63|KELUARAN 37:8|satu kerub pada ujung sebelah sini dan satu kerub pada ujung sebelah sana; seiras dengan tutup pendamaian itu dibuatnya kerub itu pada kedua ujungnya.
64|KELUARAN 37:9|Kerub-kerub itu mengembangkan kedua sayapnya ke atas, sayap-sayapnya menudungi tutup pendamaian itu dan mukanya menghadap kepada masing-masing; kepada tutup pendamaian itulah menghadap muka kerub-kerub itu.
65|KELUARAN 39:35|tabut hukum Allah dengan kayu-kayu pengusungnya dan tutup pendamaian,
66|KELUARAN 40:20|Diambilnyalah loh hukum Allah dan ditaruhnya ke dalam tabut, dikenakannyalah kayu pengusung pada tabut itu dan diletakkannya tutup pendamaian di atas tabut itu.
67|KELUARAN 40:38|Sebab awan TUHAN itu ada di atas Kemah Suci pada siang hari, dan pada malam hari ada api di dalamnya, di depan mata seluruh umat Israel pada setiap tempat mereka berkemah.
68|IMAMAT 1:4|Lalu ia harus meletakkan tangannya ke atas kepala korban bakaran itu, sehingga baginya persembahan itu diperkenan untuk mengadakan pendamaian baginya.
69|IMAMAT 4:26|Tetapi segala lemak harus dibakarnya di atas mezbah, seperti juga lemak korban keselamatan. Dengan demikian imam mengadakan pendamaian bagi orang itu karena dosanya, sehingga ia menerima pengampunan.
70|IMAMAT 5:10|Yang kedua haruslah diolahnya menjadi korban bakaran, sesuai dengan peraturan. Dengan demikian imam mengadakan pendamaian bagi orang itu karena dosa yang telah diperbuatnya, sehingga ia menerima pengampunan.
71|IMAMAT 5:13|Dengan demikian imam mengadakan pendamaian bagi orang itu karena dosanya dalam salah satu perkara itu, sehingga ia menerima pengampunan. Selebihnya adalah bagian imam, sama seperti korban sajian.”
72|IMAMAT 6:7|Imam harus mengadakan pendamaian bagi orang itu di hadapan TUHAN, sehingga ia menerima pengampunan atas perkara apa pun yang diperbuatnya sehingga ia bersalah.”
73|IMAMAT 6:30|Tetapi setiap korban penghapus dosa, yang dari darahnya dibawa sebagian ke dalam Kemah Pertemuan untuk mengadakan pendamaian di dalam tempat kudus, janganlah dimakan, melainkan dibakar habis dengan api.”
74|IMAMAT 7:7|Seperti halnya dengan korban penghapus dosa, demikian juga halnya dengan korban penebus salah; satu hukum berlaku atas keduanya: imam yang mengadakan pendamaian dengan korban itu, bagi dialah korban itu.
75|IMAMAT 8:34|Seperti yang diperbuat pada hari ini, demikian juga diperintahkan TUHAN kamu perbuat kelak untuk mengadakan pendamaian bagimu.
76|IMAMAT 8:35|Di depan pintu Kemah Pertemuan haruslah kamu tinggal siang malam tujuh hari lamanya, dan kamu harus lakukan kewajibanmu terhadap TUHAN dengan setia, supaya janganlah kamu mati, karena demikianlah diperintahkan kepadaku.”
77|IMAMAT 14:18|Dan apa yang tinggal dari minyak itu haruslah dibubuhnya pada kepala orang yang akan ditahirkan. Dengan demikian imam mengadakan pendamaian bagi orang itu di hadapan TUHAN.
78|IMAMAT 14:19|Imam harus mempersembahkan korban penghapus dosa dan dengan demikian mengadakan pendamaian bagi orang yang akan ditahirkan dari kenajisannya, dan sesudah itu ia harus menyembelih korban bakaran.
79|IMAMAT 14:20|Kemudian imam harus mempersembahkan korban bakaran dan korban sajian di atas mezbah. Dengan demikian imam mengadakan pendamaian bagi orang itu, maka ia menjadi tahir.
80|IMAMAT 14:29|Dan minyak selebihnya haruslah dibubuhnya pada kepala orang yang akan ditahirkan, supaya diadakan pendamaian bagi orang itu di hadapan TUHAN.
81|IMAMAT 14:31|yang seekor sebagai korban penghapus dosa, dan yang seekor lagi sebagai korban bakaran, di samping korban sajian. Dengan demikian imam mengadakan pendamaian bagi orang yang akan ditahirkan di hadapan TUHAN.
82|IMAMAT 14:47|Dan orang yang tidur di dalam rumah itu haruslah mencuci pakaiannya; demikian juga orang yang makan di dalam rumah itu haruslah mencuci pakaiannya.
83|IMAMAT 14:53|Dan burung yang hidup itu harus dilepaskannya ke luar kota ke padang. Dengan demikian ia mengadakan pendamaian bagi rumah itu, maka rumah itu menjadi tahir.
84|IMAMAT 15:4|Setiap tempat tidur, yang ditiduri orang yang mengeluarkan lelehan itu menjadi najis, dan setiap barang yang didudukinya menjadi najis juga.
85|IMAMAT 15:15|Lalu imam harus mempersembahkannya, yang seekor sebagai korban penghapus dosa dan yang seekor lagi sebagai korban bakaran. Dengan demikian imam mengadakan pendamaian bagi orang itu di hadapan TUHAN karena lelehannya.
86|IMAMAT 15:20|Segala sesuatu yang ditidurinya selama ia cemar kain menjadi najis. Dan segala sesuatu yang didudukinya menjadi najis juga.
87|IMAMAT 15:24|Jikalau seorang laki-laki tidur dengan perempuan itu, dan ia kena cemar kain perempuan itu, maka ia menjadi najis selama tujuh hari, dan setiap tempat tidur yang ditidurinya menjadi najis juga.
88|IMAMAT 15:26|Setiap tempat tidur yang ditidurinya, selama ia mengeluarkan lelehan, haruslah baginya seperti tempat tidur pada waktu cemar kainnya dan setiap barang yang didudukinya menjadi najis sama seperti kenajisan cemar kainnya.
89|IMAMAT 15:33|dan tentang seorang perempuan yang bercemar kain dan tentang seseorang, baik laki-laki maupun perempuan, yang mengeluarkan lelehan, dan tentang laki-laki yang tidur dengan perempuan yang najis.
90|IMAMAT 16:6|Kemudian Harun harus mempersembahkan lembu jantan yang akan menjadi korban penghapus dosa baginya sendiri dan dengan demikian mengadakan pendamaian baginya dan bagi keluarganya.
91|IMAMAT 16:10|Tetapi kambing jantan yang kena undi bagi Azazel haruslah ditempatkan hidup-hidup di hadapan TUHAN untuk mengadakan pendamaian, lalu dilepaskan bagi Azazel ke padang gurun.
92|IMAMAT 16:11|Harun harus mempersembahkan lembu jantan yang akan menjadi korban penghapus dosa baginya sendiri dan mengadakan pendamaian baginya dan bagi keluarganya; ia harus menyembelih lembu jantan itu.
93|IMAMAT 16:13|Kemudian ia harus meletakkan ukupan itu di atas api yang di hadapan TUHAN, sehingga asap ukupan itu menutupi tutup pendamaian yang di atas hukum Allah, supaya ia jangan mati.
94|IMAMAT 16:20|Setelah selesai mengadakan pendamaian bagi tempat kudus dan Kemah Pertemuan serta mezbah, ia harus mempersembahkan kambing jantan yang masih hidup itu,
95|IMAMAT 16:30|Karena pada hari itu harus diadakan pendamaian bagimu untuk mentahirkan kamu. Kamu akan ditahirkan dari segala dosamu di hadapan TUHAN.
96|IMAMAT 16:32|Dan pendamaian harus diadakan oleh imam yang telah diurapi dan telah ditahbiskan untuk memegang jabatan imam menggantikan ayahnya; ia harus mengenakan pakaian lenan, yakni pakaian kudus.
97|IMAMAT 16:33|Ia harus mengadakan pendamaian bagi tempat maha kudus, bagi Kemah Pertemuan dan bagi mezbah, juga bagi para imam dan bagi seluruh bangsa itu, yakni jemaah itu.
98|IMAMAT 16:34|Itulah yang harus menjadi ketetapan untuk selama-lamanya bagimu, supaya sekali setahun diadakan pendamaian bagi orang Israel karena segala dosa mereka.” Maka Harun melakukan seperti yang diperintahkan TUHAN kepada Musa.
99|IMAMAT 17:11|ⓑ Karena nyawa makhluk ada di dalam darahnya dan Aku telah memberikan darah itu kepadamu di atas mezbah untuk mengadakan pendamaian bagi nyawamu, karena darah mengadakan pendamaian dengan perantaraan nyawa.
100|IMAMAT 18:22|Janganlah engkau tidur dengan laki-laki secara orang bersetubuh dengan perempuan, karena itu suatu kekejian.
101|IMAMAT 19:22|Imam harus mengadakan pendamaian bagi orang itu dengan domba jantan korban penebus salah di hadapan TUHAN, karena dosa yang telah diperbuatnya, sehingga ia beroleh pengampunan dari dosanya itu.
102|IMAMAT 20:11|ⓓ Bila seorang laki-laki tidur dengan seorang isteri ayahnya, jadi ia melanggar hak ayahnya, pastilah keduanya dihukum mati, dan darah mereka tertimpa kepada mereka sendiri.
103|IMAMAT 20:12|Bila seorang laki-laki tidur dengan menantunya perempuan, pastilah keduanya dihukum mati; mereka telah melakukan suatu perbuatan keji, maka darah mereka tertimpa kepada mereka sendiri.
104|IMAMAT 20:13|Bila seorang laki-laki tidur dengan laki-laki secara orang bersetubuh dengan perempuan, jadi keduanya melakukan suatu kekejian, pastilah mereka dihukum mati dan darah mereka tertimpa kepada mereka sendiri.
105|IMAMAT 20:20|Bila seorang laki-laki tidur dengan isteri saudara ayahnya, jadi ia melanggar hak saudara ayahnya, mereka mendatangkan dosa kepada dirinya, dan mereka akan mati dengan tidak beranak.
106|IMAMAT 23:27|“Akan tetapi pada tanggal sepuluh bulan yang ketujuh itu ada hari Pendamaian; kamu harus mengadakan pertemuan kudus dan harus merendahkan diri dengan berpuasa dan mempersembahkan korban api-apian kepada TUHAN.
107|IMAMAT 26:6|Dan Aku akan memberi damai sejahtera di dalam negeri itu, sehingga kamu akan berbaring dengan tidak dikejutkan oleh apa pun; Aku akan melenyapkan binatang buas dari negeri itu, dan pedang tidak akan melintas di negerimu.
108|BILANGAN 5:13|dan laki-laki lain tidur dan bersetubuh dengan perempuan itu, dengan tidak diketahui suaminya, karena tinggal rahasia bahwa perempuan itu mencemarkan dirinya, tidak ada saksi terhadap dia, dia tidak kedapatan,
109|BILANGAN 6:26|TUHAN menghadapkan wajah-Nya kepadamu dan memberi engkau damai sejahtera.
110|BILANGAN 8:21|Orang Lewi itu menghapus dosa dari dirinya dan mencuci pakaian mereka, kemudian Harun mengunjukkan mereka sebagai persembahan unjukan di hadapan TUHAN, dan mengadakan pendamaian bagi mereka sambil mentahirkan mereka.
111|BILANGAN 9:16|Demikianlah selalu terjadi: awan itu menutupi Kemah, dan pada waktu malam kelihatan seperti api.
112|BILANGAN 11:9|ⓑ Dan apabila embun turun di tempat perkemahan pada waktu malam, maka turunlah juga manna di situ.
113|BILANGAN 14:1|Lalu segenap umat itu mengeluarkan suara nyaring dan bangsa itu menangis pada malam itu.
114|BILANGAN 15:28|dan imam haruslah mengadakan pendamaian di hadapan TUHAN bagi orang yang dengan tidak sengaja berbuat dosa itu, sehingga orang itu beroleh pengampunan karena telah diadakan pendamaian baginya.
115|BILANGAN 22:19|Oleh sebab itu, baiklah kamu pun tinggal di sini pada malam ini, supaya aku tahu, apakah pula yang akan difirmankan TUHAN kepadaku.”
116|BILANGAN 25:13|untuk menjadi perjanjian mengenai keimaman selama-lamanya bagi dia dan bagi keturunannya, karena ia telah begitu giat membela Allahnya dan telah mengadakan pendamaian bagi orang Israel.”
117|BILANGAN 28:22|Selanjutnya seekor kambing jantan sebagai korban penghapus dosa untuk mengadakan pendamaian bagimu;
118|BILANGAN 28:30|seekor kambing jantan untuk mengadakan pendamaian bagimu.
119|BILANGAN 29:5|dan seekor kambing jantan sebagai korban penghapus dosa untuk mengadakan pendamaian bagimu,
120|BILANGAN 29:11|dan seekor kambing jantan sebagai korban penghapus dosa, selain dari pada korban penghapus dosa pembawa pendamaian dan korban bakaran yang tetap serta dengan korban sajiannya dan korban-korban curahannya.
121|ULANGAN 1:33|yang berjalan di depanmu di perjalanan untuk mencari tempat bagimu, di mana kamu dapat berkemah: dengan api pada waktu malam dan dengan awan pada waktu siang, untuk memperlihatkan kepadamu jalan yang harus kamu tempuh.”
122|ULANGAN 2:26|ⓕ “Kemudian aku menyuruh utusan dari padang gurun Kedemot kepada Sihon, raja Hesybon, menyampaikan pesan perdamaian, bunyinya:
123|ULANGAN 9:11|Sesudah lewat empat puluh hari empat puluh malam itu, maka TUHAN memberikan kepadaku kedua loh batu, loh-loh perjanjian itu.
124|ULANGAN 9:25|Maka aku sujud di hadapan TUHAN — empat puluh hari empat puluh malam lamanya aku sujud —, karena TUHAN telah berfirman akan memunahkan kamu,
125|ULANGAN 10:10|ⓓ Maka aku ini berdiri di atas gunung seperti yang pertama kali, empat puluh hari empat puluh malam lamanya, dan sekali ini pun TUHAN mendengarkan aku: TUHAN tidak mau memusnahkan engkau.
126|ULANGAN 16:1|ⓐ ⓑ “Ingatlah akan bulan Abib dan rayakanlah Paskah bagi TUHAN, Allahmu, sebab dalam bulan Abib itulah TUHAN, Allahmu, membawa engkau keluar dari Mesir pada waktu malam.
127|ULANGAN 20:10|Apabila engkau mendekati suatu kota untuk berperang melawannya, maka haruslah engkau menawarkan perdamaian kepadanya.
128|ULANGAN 20:12|Tetapi apabila kota itu tidak mau berdamai dengan engkau, melainkan mengadakan pertempuran melawan engkau, maka haruslah engkau mengepungnya;
129|ULANGAN 22:23|Apabila ada seorang gadis yang masih perawan dan yang sudah bertunangan — jika seorang laki-laki bertemu dengan dia di kota dan tidur dengan dia,
130|ULANGAN 22:25|Tetapi jikalau di padang laki-laki itu bertemu dengan gadis yang telah bertunangan itu, memaksa gadis itu tidur dengan dia, maka hanyalah laki-laki yang tidur dengan gadis itu yang harus mati,
131|ULANGAN 22:28|ⓓ Apabila seseorang bertemu dengan seorang gadis, yang masih perawan dan belum bertunangan, memaksa gadis itu tidur dengan dia, dan keduanya kedapatan —
132|ULANGAN 23:10|Apabila ada di antaramu seorang laki-laki yang tidak tahir disebabkan oleh sesuatu yang terjadi atasnya pada malam hari, maka haruslah ia pergi ke luar perkemahan, janganlah ia masuk ke dalam perkemahan.
133|ULANGAN 24:12|Jika ia seorang miskin, janganlah engkau tidur dengan barang gadaiannya;
134|YOSUA 2:2|Kemudian diberitahukanlah kepada raja Yerikho, demikian: “Tadi malam ada orang datang ke mari dari orang Israel untuk menyelidik negeri ini.”
135|YOSUA 2:5|dan ketika pintu gerbang hendak ditutup menjelang malam, maka keluarlah orang-orang itu; aku tidak tahu, ke mana orang-orang itu pergi. Segeralah kejar mereka, tentulah kamu dapat menyusul mereka.”
136|YOSUA 2:8|Tetapi sebelum kedua orang itu tidur, naiklah perempuan itu mendapatkan mereka di atas sotoh
137|YOSUA 6:11|Demikianlah tabut TUHAN mengelilingi kota itu, mengedarinya sekali saja. Kemudian kembalilah mereka ke tempat perkemahan dan bermalam di tempat perkemahan itu.
138|YOSUA 8:3|Lalu bersiaplah Yosua beserta seluruh tentara untuk pergi ke Ai. Yosua memilih tiga puluh ribu orang, pahlawan-pahlawan yang gagah perkasa, mereka disuruhnya pergi pada waktu malam
139|YOSUA 8:9|Demikianlah Yosua menyuruh mereka pergi, lalu berjalanlah mereka ke tempat persembunyian dan tinggal di antara Betel dan Ai, di sebelah barat Ai. Tetapi Yosua bermalam di tengah-tengah rakyat pada malam itu.
140|YOSUA 8:13|Beginilah rakyat itu diatur: seluruh tentara itu di sebelah utara kota dengan barisan belakang di sebelah barat kota. Pada malam itu berjalanlah Yosua melalui lembah itu.
141|YOSUA 10:9|Lalu Yosua menyerang mereka dengan tiba-tiba, setelah semalam-malaman bergerak maju dari Gilgal.
142|HAKIM-HAKIM 6:40|Dan demikianlah diperbuat Allah pada malam itu, sebab hanya guntingan bulu itu yang kering, dan di atas seluruh tanah itu ada embun.
143|HAKIM-HAKIM 9:32|Oleh sebab itu, berangkatlah pada waktu malam, engkau dan rakyat yang bersama-sama dengan engkau itu, dan adakanlah penghadangan di padang.
144|HAKIM-HAKIM 9:34|Sebab itu berangkatlah Abimelekh pada waktu malam beserta segala rakyat yang bersama-sama dengan dia, lalu mereka mengadakan penghadangan dalam empat pasukan untuk melawan Sikhem.
145|HAKIM-HAKIM 19:4|Mertuanya, ayah perempuan muda itu, tidak membiarkan dia pergi, sehingga ia tinggal tiga hari lamanya pada ayah itu; mereka makan, minum dan bermalam di sana.
146|HAKIM-HAKIM 19:6|Jadi duduklah mereka, lalu makan dan minumlah keduanya bersama-sama. Kata ayah perempuan muda itu kepada laki-laki itu: “Baiklah putuskan untuk tinggal bermalam dan biarlah hatimu gembira.”
147|HAKIM-HAKIM 19:13|Lagi katanya kepada bujangnya: “Marilah kita berjalan sampai ke salah satu tempat yang di sana dan bermalam di Gibea atau di Rama.”
148|HAKIM-HAKIM 19:15|Sebab itu singgahlah mereka di Gibea, lalu masuk untuk bermalam di situ, dan setelah sampai, duduklah mereka di tanah lapang kota. Tetapi tidak ada seorang pun yang mengajak mereka ke rumah untuk bermalam.
149|HAKIM-HAKIM 20:4|Lalu orang Lewi, suami perempuan yang terbunuh itu, menjawab: “Aku sampai dengan gundikku di Gibea kepunyaan suku Benyamin untuk bermalam di sana.
150|HAKIM-HAKIM 20:5|Lalu warga-warga kota Gibea itu mendatangi aku dan mengepung rumah itu pada malam hari untuk menyerang aku. Mereka bermaksud membunuh aku, tetapi gundikku diperkosa mereka, sehingga mati.
151|HAKIM-HAKIM 21:11|Tetapi perbuatlah begini: hanya semua laki-laki sajalah dan semua perempuan yang telah pernah tidur dengan laki-laki harus kamu tumpas.”
152|HAKIM-HAKIM 21:12|Mereka menjumpai di antara penduduk Yabesh-Gilead empat ratus orang anak gadis, perawan yang belum pernah tidur dengan orang laki-laki, lalu gadis-gadis itu dibawa mereka ke perkemahan di Silo, di tanah Kanaan.
153|HAKIM-HAKIM 21:13|Sesudah itu segenap umat itu menyuruh orang membawa pesan kepada bani Benyamin yang ada di bukit batu Rimon, lalu memaklumkan damai kepada mereka.
154|RUT 3:2|Maka sekarang, bukankah Boas, yang pengerja-pengerjanya perempuan telah kautemani itu, adalah sanak kita? Dia pada malam ini menampi jelai di tempat pengirikan;
